year_month,year,month,zabol_aod,wwte_index,toward_pixel_count,source_valid_pixel_count,source_aod_mean,source_aod_toward_mean,mean_dist_decay,mean_cosang_toward,high_toward_aod_mean,high_toward_fraction,wwte_index_norm
2011-06,2011,06,0.15001055598258972,0.028323272243142128,124835,177917,0.3908386826515198,0.35942569375038147,0.14488076576021508,0.6905289888381958,0.7821588516235352,0.25001001321744704,0.8742680457812037
2011-07,2011,07,0.3597264885902405,0.031213758513331413,114874,176536,0.44329118728637695,0.44782042503356934,0.14387071839703683,0.6872271299362183,0.8893738985061646,0.25003046816512003,0.9691666335515888
2011-08,2011,08,0.21126267313957214,0.021451294422149658,131575,174541,0.3236640393733978,0.3168143332004547,0.1375326226425766,0.6995036005973816,0.6167160868644714,0.25008550256507694,0.6486516859571215
2011-09,2011,09,0.14320866763591766,0.01521107368171215,111126,179013,0.23457473516464233,0.24342627823352814,0.1454518624761061,0.6498992443084717,0.4537559449672699,0.2506704101650379,0.4437767686290391
2011-10,2011,10,0.13552798330783844,0.0054465848952531815,88510,180928,0.1971217542886734,0.18814979493618011,0.1700625297111405,0.6562893390655518,0.3390530049800873,0.25008473618800137,0.1231953475403177
2011-11,2011,11,0.15322694182395935,0.003660896560177207,60981,152718,0.18688169121742249,0.15404090285301208,0.19871020174600673,0.5814706683158875,0.2922472059726715,0.2502418786179302,0.06456877562248489
2011-12,2011,12,0.21045413613319397,0.006766485050320625,36156,135818,0.20261070132255554,0.19633394479751587,0.20652400002451346,0.5471218824386597,0.3415013253688812,0.2513552384113287,0.16652946125178342
2012-01,2012,01,0.14108197391033173,0.004563482943922281,50311,128582,0.19097863137722015,0.17521364986896515,0.20926540370569915,0.609319269657135,0.31560519337654114,0.2501441036751406,0.09420191176347664
2012-02,2012,02,0.1869727373123169,0.004957278724759817,42596,120519,0.2728995680809021,0.2558912932872772,0.19397388585690561,0.6103441119194031,0.4670502841472626,0.2500469527655179,0.10713076178322471
2012-03,2012,03,0.4414370059967041,0.011631187051534653,63327,144343,0.3962494432926178,0.3750849664211273,0.1920772566353847,0.6503419280052185,0.7118028998374939,0.2501144851327238,0.3262442312543915
2012-04,2012,04,0.10535011440515518,0.014088434167206287,73470,175656,0.2903960049152374,0.3072630763053894,0.19587835003389023,0.6217693090438843,0.5820987224578857,0.25011569348033214,0.40691898950702976
2012-05,2012,05,0.22507734596729279,0.020746175199747086,97009,176878,0.31458425521850586,0.328632116317749,0.17078568526186244,0.6615546941757202,0.6553432941436768,0.2502345143234133,0.6255016647631533
2012-06,2012,06,0.16154035925865173,0.024431200698018074,126284,178995,0.37117770314216614,0.342372864484787,0.1334121341333793,0.7067689299583435,0.7628066539764404,0.25011877989293974,0.7464860538918643
2012-07,2012,07,0.2173614799976349,0.028271611779928207,125535,175195,0.38335320353507996,0.39398548007011414,0.13638272942942198,0.6738553643226624,0.780253529548645,0.25029672999561875,0.8725719626504423
2012-08,2012,08,0.34308210015296936,0.023825131356716156,128005,174668,0.34049949049949646,0.3370327949523926,0.13705058589413602,0.6976237297058105,0.6911753416061401,0.25005273231514397,0.7265879747438484
2012-09,2012,09,0.2234954833984375,0.01754414290189743,103653,180397,0.2392437756061554,0.2454407513141632,0.14931456227812764,0.5912989377975464,0.4686221182346344,0.25062468042410735,0.5203745980149016
2012-10,2012,10,0.18463514745235443,0.006600010674446821,58537,180888,0.1851624846458435,0.1982041746377945,0.20774707058683298,0.5945478677749634,0.3649977147579193,0.2505936416283718,0.1610638815210256
2012-11,2012,11,0.1177762895822525,0.0031272966880351305,45527,168202,0.1651107668876648,0.1631762832403183,0.21842075960262788,0.5076155662536621,0.32585200667381287,0.25004942122257123,0.047049967516392364
2012-12,2012,12,0.12137936055660248,0.002146136946976185,42371,144635,0.16510194540023804,0.1433403044939041,0.20478423907266588,0.5354678630828857,0.2699263393878937,0.2501003044535177,0.014837161400017557
2013-01,2013,01,0.16331550478935242,0.0033543994650244713,45406,130114,0.2048770934343338,0.19864541292190552,0.1950372416649458,0.5839441418647766,0.36912497878074646,0.2500550588028014,0.05450605995221973
2013-02,2013,02,0.1495535671710968,0.004907253198325634,48174,139912,0.20029214024543762,0.19332757592201233,0.24080196029437645,0.5955471992492676,0.3477400839328766,0.25102752522107363,0.10548835584619075
2013-03,2013,03,0.12010303884744644,0.0045418706722557545,54999,156429,0.22711139917373657,0.21585744619369507,0.21298696975410317,0.5956079959869385,0.42127394676208496,0.25007727413225694,0.09349235154836134
2013-04,2013,04,0.1451244354248047,0.017535043880343437,85141,176309,0.27769437432289124,0.2691269516944885,0.17085253275071793,0.6501045227050781,0.5131266713142395,0.2504786178222008,0.520075864786354
2013-05,2013,05,0.17092588543891907,0.016366224735975266,90060,177803,0.2728400230407715,0.2766263782978058,0.17189282802899827,0.6615623235702515,0.5021763443946838,0.25004441483455475,0.48170194573215075
2013-06,2013,06,0.3833134174346924,0.023283908143639565,131226,177084,0.35190901160240173,0.33006343245506287,0.1445925107944925,0.626365602016449,0.7266870141029358,0.250148598600887,0.7088188820070213
2013-07,2013,07,0.22212457656860352,0.025867735967040062,128622,169942,0.36338987946510315,0.3614603579044342,0.13220048122041222,0.7272557616233826,0.7641284465789795,0.250252678390944,0.7936494567139125
2013-08,2013,08,0.24374297261238098,0.01924634538590908,129555,174508,0.3086516261100769,0.3125208616256714,0.13646381723920353,0.695353627204895,0.5713219046592712,0.2500019296823743,0.5762602161193492
2013-09,2013,09,0.15886880457401276,0.012188282795250416,112184,175217,0.230210080742836,0.22159382700920105,0.1544340822052913,0.6377112865447998,0.4231181740760803,0.2500356557084789,0.3445344407173329
2013-10,2013,10,0.17957326769828796,0.007646326906979084,85264,179674,0.18266567587852478,0.17748267948627472,0.16593928179776754,0.6266614198684692,0.34774744510650635,0.25017592418840306,0.19541586369530503
2013-11,2013,11,0.11767084151506424,0.003096926026046276,35253,173286,0.16274072229862213,0.15926270186901093,0.2365251440176045,0.47162652015686035,0.3262885510921478,0.25010637392562335,0.04605285745843479
2013-12,2013,12,0.2088019996881485,0.003527299501001835,40656,141464,0.1625698059797287,0.14364303648471832,0.19737847037764203,0.5668213367462158,0.27843111753463745,0.25004919323101144,0.06018260282631064
2014-01,2014,01,0.1586051881313324,0.002843573922291398,32253,128893,0.18474964797496796,0.17768104374408722,0.2403779727333188,0.504843533039093,0.3293665647506714,0.2500232536508232,0.03773496399429473
2014-02,2014,02,0.1914370208978653,0.006890923250466585,35042,132767,0.20726832747459412,0.19592499732971191,0.2237109122174467,0.5308860540390015,0.3565611243247986,0.2506135494549398,0.17061493627386917
2014-03,2014,03,0.21117480099201202,0.006008450873196125,67387,161581,0.21026770770549774,0.19476091861724854,0.17813299677782285,0.6064015030860901,0.3733609616756439,0.2509979669669224,0.14164217026801051
2014-04,2014,04,0.12531636655330658,0.009207170456647873,68515,174753,0.232779398560524,0.23008684813976288,0.2079831688656409,0.6398769021034241,0.39580798149108887,0.25000364883602133,0.24666047610593012
2014-05,2014,05,0.11208169162273407,0.014385577291250229,93381,177210,0.23290060460567474,0.22003373503684998,0.17785581793610636,0.6838352680206299,0.3895289897918701,0.25054347244086056,0.41667460160879694
2014-06,2014,06,0.10923439264297485,0.018651273101568222,120218,178902,0.28158268332481384,0.279901921749115,0.14436224337737633,0.6644416451454163,0.5833302736282349,0.2502287511021644,0.5567231852786712
2014-07,2014,07,0.3722229599952698,0.025523727759718895,117346,176340,0.3232506811618805,0.3349568843841553,0.1446761804531422,0.6549262404441833,0.7145021557807922,0.2500639135547867,0.7823552003139115
2014-08,2014,08,0.14580295979976654,0.01929761841893196,118968,176585,0.30222952365875244,0.2991354465484619,0.13569011764270505,0.6721580624580383,0.5722792148590088,0.25005883935175843,0.5779435793910443
2014-09,2014,09,0.14774325489997864,0.014435794204473495,102542,180040,0.2249096930027008,0.23057261109352112,0.15526397090536817,0.6644390225410461,0.41916704177856445,0.250619258450196,0.4183232910339032
2014-10,2014,10,0.15579304099082947,0.006201670505106449,71900,179001,0.18606756627559662,0.18242722749710083,0.18080112756841002,0.5749529600143433,0.3570502996444702,0.250125173852573,0.14798583305821733
2014-11,2014,11,0.11498171091079712,0.002728548599407077,50384,165287,0.17003926634788513,0.14039689302444458,0.20002768651926345,0.5469085574150085,0.2900012731552124,0.2504961892664338,0.03395852650966352
2014-12,2014,12,0.17038103938102722,0.003342058276757598,31585,138722,0.17599047720432281,0.17162363231182098,0.23251708111664438,0.5186230540275574,0.32048121094703674,0.25015038784233024,0.0541008819896003
2015-01,2015,01,0.15233059227466583,0.004325388465076685,49323,136858,0.1977103352546692,0.17851801216602325,0.21035666454500046,0.5920549035072327,0.3337070047855377,0.2506944022058675,0.08638494683567115
2015-02,2015,02,0.18404904007911682,0.004008798860013485,61191,140849,0.21115651726722717,0.21396154165267944,0.2121746446317507,0.6192960143089294,0.39535003900527954,0.2500857969309212,0.07599088036556324
2015-03,2015,03,0.08543659001588821,0.004916632082313299,57466,153909,0.23093178868293762,0.20719072222709656,0.20777514392943955,0.6231606006622314,0.37543827295303345,0.25025232311279716,0.10579627733831858
2015-04,2015,04,0.4184652268886566,0.015674108639359474,85306,175378,0.34423843026161194,0.3184302747249603,0.1713605467371462,0.6234557628631592,0.6563799977302551,0.2502051438351347,0.4589788348080885
2015-05,2015,05,0.12422666698694229,0.015797225758433342,104286,177354,0.26007992029190063,0.24753811955451965,0.1594652283619852,0.6710918545722961,0.44619402289390564,0.2504650672189939,0.4630209369453539
2015-06,2015,06,0.14925478398799896,0.018163718283176422,128114,177414,0.3330928683280945,0.32479238510131836,0.14221707893078528,0.6545413732528687,0.6543851494789124,0.250378569086907,0.540716098788342
2015-07,2015,07,0.14545838534832,0.02690761536359787,131531,176100,0.342681884765625,0.3362092077732086,0.14006731160566482,0.6835417151451111,0.7106195092201233,0.2500627228562088,0.8277901088258474
2015-08,2015,08,0.16820161044597626,0.017168965190649033,112642,176307,0.2935956120491028,0.29840612411499023,0.14586116698756055,0.6646685600280762,0.576308012008667,0.2502441362901937,0.5080570044917652
2015-09,2015,09,0.16569998860359192,0.012914907187223434,81428,180716,0.267509400844574,0.27835145592689514,0.16676223432177636,0.6271324157714844,0.5186208486557007,0.2504298275777374,0.3683905058192228
2015-10,2015,10,0.18614663183689117,0.0044991737231612206,78771,179337,0.21573589742183685,0.18828652799129486,0.17390255665455456,0.5876883268356323,0.38549670577049255,0.2505109748511508,0.09209055275313303
2015-11,2015,11,0.10216886550188065,0.002264656126499176,43288,156662,0.18157318234443665,0.1557619720697403,0.1998214676182336,0.5147509574890137,0.363958477973938,0.25002310109037146,0.01872830694062588
2015-12,2015,12,0.1534905731678009,0.0025206180289387703,45495,142310,0.17350085079669952,0.14041711390018463,0.1751474999431983,0.5801768898963928,0.2720978856086731,0.2501593581712276,0.027131883638102445
2016-01,2016,01,0.12327755987644196,0.003105361247435212,49091,134297,0.18378397822380066,0.16057346761226654,0.19324840921128802,0.5654863119125366,0.3303302526473999,0.2507180542258255,0.046329797226527226
2016-02,2016,02,0.6035749316215515,0.0034544479567557573,43388,144271,0.19304712116718292,0.1732836812734604,0.2315955513240094,0.5243242383003235,0.3177792429924011,0.25018438277864846,0.05779078774068086
2016-03,2016,03,0.14032621681690216,0.007290276698768139,67485,158429,0.22548246383666992,0.2034667581319809,0.18418057788187775,0.6554279327392578,0.37991124391555786,0.2507520189671779,0.1837262520603888
2016-04,2016,04,0.15178744494915009,0.007023710757493973,76219,174989,0.21624597907066345,0.2031918615102768,0.17393899611372263,0.614997148513794,0.3751882016658783,0.2503968826670515,0.1749745303741463
2016-05,2016,05,0.151908740401268,0.013811253942549229,103111,173898,0.23982974886894226,0.22883890569210052,0.16742897713102617,0.6442064046859741,0.4129738509654999,0.250923761771295,0.39781878648959407
2016-06,2016,06,0.1146126240491867,0.016701864078640938,110942,173922,0.2905392646789551,0.29108715057373047,0.1490849189657435,0.7017137408256531,0.5653519034385681,0.2503470281768852,0.4927214409456903
2016-07,2016,07,0.32388922572135925,0.023175392299890518,126132,169061,0.331470787525177,0.3312074840068817,0.13485111148734943,0.7190008759498596,0.6786428093910217,0.2500951384264104,0.7052561595583097
2016-08,2016,08,0.15635547041893005,0.017669890075922012,110258,173527,0.2789609134197235,0.29228276014328003,0.14556953195560252,0.6515277028083801,0.5701953172683716,0.2500226740916759,0.524503048426212
2016-09,2016,09,0.1482178121805191,0.011720321141183376,111725,179506,0.21503011882305145,0.20416004955768585,0.1537369151722489,0.6959487795829773,0.41221120953559875,0.2508033117028418,0.3291706244073708
2016-10,2016,10,0.15415847301483154,0.009360923431813717,77272,179582,0.1824807971715927,0.1815679371356964,0.16976151743389992,0.6576589345932007,0.3434165418148041,0.2502588259654209,0.25170839498353065
2016-11,2016,11,0.15015114843845367,0.003992196172475815,41405,158867,0.18743102252483368,0.1544661670923233,0.2173033046780425,0.5204357504844666,0.31579849123954773,0.25033208549692065,0.07544579159736277
2016-12,2016,12,0.15964213013648987,0.002379814861342311,47576,140673,0.17361992597579956,0.147453173995018,0.19333911133175305,0.5733500123023987,0.2904120087623596,0.25060955103413485,0.02250912452095713
2017-01,2017,01,0.1276363879442215,0.0034388138446956873,46339,129633,0.19386468827724457,0.17138837277889252,0.2138892845920891,0.5522969961166382,0.31959953904151917,0.2510628196551501,0.05727749862014564
2017-02,2017,02,0.15152010321617126,0.004619300365447998,45589,133172,0.2113928198814392,0.17760080099105835,0.21739293182479827,0.5334975719451904,0.35341373085975647,0.2504551536554871,0.09603447347823196
2017-03,2017,03,0.17387865483760834,0.006027969531714916,61428,154611,0.24333150684833527,0.22328077256679535,0.19067970432299794,0.6296131610870361,0.4130188822746277,0.2506511688480823,0.142282994321634
2017-04,2017,04,0.13791678845882416,0.01311515737324953,70514,176239,0.2520136833190918,0.24604378640651703,0.19050396498752595,0.6156240701675415,0.4755990505218506,0.2501914513429957,0.3749649912442613
2017-05,2017,05,0.11085592955350876,0.011888540349900723,103434,177170,0.23505030572414398,0.21495221555233002,0.1662810611591938,0.6778726577758789,0.4145055115222931,0.25021753001914265,0.33469348936880255
2017-06,2017,06,0.1075993999838829,0.01761973649263382,123286,176885,0.2824384868144989,0.2609128952026367,0.14833249155107253,0.6713197827339172,0.5704208016395569,0.25040961666369255,0.5228564382088376
2017-07,2017,07,0.12478908151388168,0.025698289275169373,127964,174340,0.3474912941455841,0.3411392271518707,0.13422926948594674,0.679679811000824,0.7235398292541504,0.2502656997280485,0.788086291814382
2017-08,2017,08,0.10772617906332016,0.017152342945337296,110648,175788,0.30727824568748474,0.31073954701423645,0.14255663000672986,0.6511870622634888,0.6143521666526794,0.2500090376690044,0.5075112736152946
2017-09,2017,09,0.13891667127609253,0.012641399167478085,95299,180880,0.2358800172805786,0.24085083603858948,0.15504375559999078,0.6680343747138977,0.425595760345459,0.2501915025341294,0.3594108662736564
2017-10,2017,10,0.1597008854150772,0.005212162155658007,81351,178628,0.21245522797107697,0.20684899389743805,0.1655705762550182,0.6146038174629211,0.38651207089424133,0.2500645351624442,0.11549893079608939
2017-11,2017,11,0.12701785564422607,0.00279341172426939,49016,164526,0.20058199763298035,0.17516694962978363,0.21690442116689868,0.5110848546028137,0.35691994428634644,0.2502244165170557,0.03608807094351569
2017-12,2017,12,0.12466070801019669,0.0036215370055288076,39807,138557,0.1951654553413391,0.16473664343357086,0.20596686500623818,0.5403891205787659,0.3167089819908142,0.2502072499811591,0.06327654801707239
2018-01,2018,01,0.2019687443971634,0.005372877698391676,52115,135083,0.23261815309524536,0.21015530824661255,0.20662357680934212,0.6252435445785522,0.3946012258529663,0.2502734337522786,0.12077544021786825
2018-02,2018,02,0.2989285886287689,0.00472476938739419,48721,133110,0.2406509816646576,0.22552697360515594,0.22786972075875545,0.5909655690193176,0.3751867115497589,0.2504464194084686,0.09949716463142742
2018-03,2018,03,0.10470534861087799,0.006998030468821526,58483,149374,0.26056957244873047,0.255053848028183,0.2159117795325143,0.6064341068267822,0.46694836020469666,0.25002137373253763,0.1741314116388369
2018-04,2018,04,0.1642276793718338,0.01771242544054985,82993,174777,0.28472450375556946,0.2653592526912689,0.1650890098038103,0.5836149454116821,0.5168654918670654,0.2500572337426048,0.5258995421840653
2018-05,2018,05,0.35754019021987915,0.023325273767113686,87891,176073,0.33836251497268677,0.3307075798511505,0.1688046210102645,0.6704993844032288,0.594294548034668,0.2500597330784722,0.710176971575002
2018-06,2018,06,0.33272770047187805,0.02611641213297844,113204,175360,0.37066179513931274,0.35664933919906616,0.1520320503373188,0.6664703488349915,0.7598726749420166,0.2500265008303594,0.801813832792461
2018-07,2018,07,0.27574998140335083,0.03215290233492851,122430,171927,0.4109041392803192,0.4128393530845642,0.13884494544561404,0.6775769591331482,0.8796583414077759,0.2500449236298293,1.0
2018-08,2018,08,0.4440000057220459,0.030507829040288925,117132,172473,0.36602160334587097,0.3728857934474945,0.13718562924911135,0.6737472414970398,0.7949303984642029,0.2500085373766349,0.9459900107292852
2018-09,2018,09,0.31053122878074646,0.01847655698657036,91138,178603,0.28414592146873474,0.29332536458969116,0.15830721263295083,0.653922975063324,0.5267990827560425,0.2500164585573526,0.5509870180652079
2018-10,2018,10,0.33209824562072754,0.014008044265210629,65656,178914,0.23932470381259918,0.2314460128545761,0.17925631043868198,0.5112078189849854,0.4580254852771759,0.25003046180090166,0.40427967990398217
2018-11,2018,11,0.15577678382396698,0.0031261390540748835,44299,160908,0.18528008460998535,0.16066089272499084,0.20225854983713704,0.504307746887207,0.34389418363571167,0.2501185128332468,0.04701196082211553
2018-12,2018,12,0.1036607101559639,0.0018825052538886666,45058,131980,0.18730096518993378,0.1608617603778839,0.20275188505805192,0.5589388608932495,0.3194257915019989,0.2500110968085579,0.006181775064664794
2019-01,2019,01,0.16141963005065918,0.004284547176212072,44918,129501,0.2625463008880615,0.2642688751220703,0.21027771990934474,0.5308141112327576,0.4935735762119293,0.25003339418495923,0.08504407188464766
2019-02,2019,02,0.33524850010871887,0.005304480902850628,51149,132423,0.22894014418125153,0.20237024128437042,0.1973082003717128,0.6295251250267029,0.3578556478023529,0.2504056775303525,0.11852988057906043
2019-03,2019,03,0.4046577513217926,0.007323205471038818,73713,152392,0.24711762368679047,0.21225720643997192,0.16453064667281958,0.6175824999809265,0.43639010190963745,0.25009157136461685,0.1848073483512546
2019-04,2019,04,0.37796875834465027,0.011211411096155643,82965,167367,0.24927853047847748,0.2386886179447174,0.17379764179285195,0.621513307094574,0.43745794892311096,0.25016573253781715,0.3124624168391915
2019-05,2019,05,0.31871870160102844,0.01588522642850876,86953,174289,0.2469455599784851,0.2546345591545105,0.18160649677092716,0.6390954256057739,0.44374537467956543,0.25015813140432186,0.46591011839524804
2019-06,2019,06,0.2897856831550598,0.015513639897108078,111938,174101,0.2827969193458557,0.2632919251918793,0.1399011103911957,0.6518778800964355,0.5179898142814636,0.2501652700602119,0.45371042818114743
2019-07,2019,07,0.33466067910194397,0.024487804621458054,130498,172767,0.3476174473762512,0.3300994038581848,0.13817895645447165,0.7131590247154236,0.6701164245605469,0.2500038314763445,0.7483444375320555
2019-08,2019,08,0.4159821569919586,0.021003663539886475,124675,172666,0.3083057999610901,0.31006908416748047,0.13668825483352326,0.6714037656784058,0.5910910367965698,0.2501062763184279,0.6339553564822868
2019-09,2019,09,0.3704017698764801,0.015481996349990368,104887,175195,0.2668829560279846,0.26886916160583496,0.15303503297981788,0.6307616829872131,0.4668075442314148,0.25018353084748346,0.45267152757660667
2019-10,2019,10,0.30918750166893005,0.009509623050689697,74904,178360,0.2076798677444458,0.2103608101606369,0.17628341068411954,0.5661149621009827,0.3850502371788025,0.25014685464060665,0.25659040531475463
2019-11,2019,11,0.11587946861982346,0.00510697765275836,37267,164438,0.19051846861839294,0.16812223196029663,0.22709710073058928,0.5370476841926575,0.367442786693573,0.2500872085222851,0.1120455807893956
2019-12,2019,12,0.14710268378257751,0.0025855302810668945,39628,139857,0.17868024110794067,0.16770896315574646,0.19643890278563447,0.5734661221504211,0.31682953238487244,0.25,0.02926304098677609
2020-01,2020,01,0.16736160218715668,0.0029041895177215338,46991,129534,0.17963926494121552,0.14513427019119263,0.1769210833737329,0.6593489050865173,0.24413172900676727,0.2501330041922921,0.03972505627133025
2020-02,2020,02,0.3666394054889679,0.005212293937802315,49174,140947,0.21078380942344666,0.20350567996501923,0.18434382181458284,0.6202114820480347,0.3545208275318146,0.25003050392483833,0.11550325738276691
2020-03,2020,03,0.35810714960098267,0.008551198989152908,66397,163909,0.25244271755218506,0.25100889801979065,0.1945084444917831,0.6562508344650269,0.45300161838531494,0.2501016612196334,0.22512404241829914
2020-04,2020,04,0.3164198696613312,0.010006003081798553,87503,171393,0.25115060806274414,0.24314887821674347,0.15962788222818763,0.6352880597114563,0.43785426020622253,0.25019713609819094,0.272887235517849
2020-05,2020,05,0.41788366436958313,0.0169737059623003,101715,174083,0.24536947906017303,0.23557567596435547,0.16038004074524817,0.656419038772583,0.4190848469734192,0.25006144619770926,0.5016463789819556
2020-06,2020,06,0.431184321641922,0.016366558149456978,111494,174453,0.27236858010292053,0.2763971984386444,0.15755245080663263,0.6612864136695862,0.5402473211288452,0.2500044845462536,0.48171289214932783
2020-07,2020,07,0.3714330494403839,0.01641692779958248,124598,171500,0.2990153729915619,0.2912352383136749,0.13763778916247743,0.6881018280982971,0.5512149930000305,0.25010834844861074,0.48336659613425825
2020-08,2020,08,0.3986026644706726,0.021057594567537308,123815,165465,0.2817476987838745,0.28081291913986206,0.13738004625378533,0.70692378282547,0.5608720779418945,0.25001817227314943,0.6357259853255557
2020-09,2020,09,0.29142412543296814,0.013302335515618324,90556,176988,0.25053414702415466,0.25572335720062256,0.1514346556353546,0.6475778818130493,0.41962140798568726,0.25018772913997966,0.3811103037321561
2020-10,2020,10,0.25090062618255615,0.011551650241017342,50802,177951,0.1927650272846222,0.18913494050502777,0.18951735284671317,0.6111441254615784,0.32042375206947327,0.2500098421321995,0.3236329298025568
2020-11,2020,11,0.10784414410591125,0.002824076684191823,50660,165054,0.20007291436195374,0.1735851913690567,0.19052943749043744,0.5303839445114136,0.3495968282222748,0.2501973943939992,0.03709484320211001
2020-12,2020,12,0.10109375417232513,0.004565430339425802,31196,130545,0.18434731662273407,0.16898572444915771,0.2495590441064179,0.53590327501297,0.30100294947624207,0.25035260930888575,0.09426584740123438
2021-01,2021,01,0.1509285718202591,0.00310414656996727,34618,131611,0.20775514841079712,0.191408172249794,0.21423515254131353,0.5361260771751404,0.337865948677063,0.2504188572418973,0.04628991771646241
2021-02,2021,02,0.22087053954601288,0.004504514392465353,48212,138573,0.2142203152179718,0.1992190182209015,0.19905810922661252,0.5695711970329285,0.3538726568222046,0.25,0.0922658941757642
2021-03,2021,03,0.31064730882644653,0.008221205323934555,75274,150461,0.2922161817550659,0.26999974250793457,0.1863968018920809,0.6436505913734436,0.486858993768692,0.25000664239976617,0.21428990245874685
2021-04,2021,04,0.23192857205867767,0.01351151242852211,82242,171500,0.27395790815353394,0.2538658678531647,0.1807991557130486,0.600033700466156,0.41905954480171204,0.25011551275504,0.387977865717648
2021-05,2021,05,0.24481697380542755,0.015354781411588192,102104,175212,0.2640763819217682,0.26373717188835144,0.1602755785676664,0.676449179649353,0.45153820514678955,0.2500587636135705,0.4484948884684498
2021-06,2021,06,0.24214284121990204,0.024033784866333008,113034,171561,0.329746276140213,0.31898850202560425,0.15052503148067517,0.6608136892318726,0.6698272228240967,0.2501194330909284,0.7334383526889673
2021-07,2021,07,0.5164195895195007,0.02381565049290657,129483,171299,0.36367541551589966,0.35348573327064514,0.13797903655113644,0.7106750011444092,0.6517133116722107,0.25006371492782836,0.7262767051157404
2021-08,2021,08,0.3019464313983917,0.020327871665358543,110327,175552,0.33884263038635254,0.3436046838760376,0.14281639744292865,0.6886287331581116,0.5782673954963684,0.2500022659910992,0.6117681919277214
2021-09,2021,09,0.35716962814331055,0.015413024462759495,109647,174730,0.27841028571128845,0.2658112049102783,0.1470779001637008,0.666501522064209,0.48339328169822693,0.2502667651645736,0.4504070868969976
2021-10,2021,10,0.32167860865592957,0.012469571083784103,65537,178410,0.21847279369831085,0.20882196724414825,0.18029378693154322,0.6223870515823364,0.35613998770713806,0.2501182538108244,0.35376951704808735
2021-11,2021,11,0.2417232096195221,0.006893614307045937,40270,169058,0.2157803773880005,0.2484278529882431,0.20884807319750717,0.4697651267051697,0.4630502462387085,0.25008691333498884,0.1707032873141853
2021-12,2021,12,0.26158034801483154,0.0026074806228280067,42727,141290,0.2171143740415573,0.20186641812324524,0.2034306458571827,0.5230986475944519,0.3798699676990509,0.2501228731247221,0.029983700501989927
2022-01,2022,01,0.18864287436008453,0.0032483942341059446,48165,130532,0.20699234306812286,0.17945009469985962,0.18772306464840513,0.6093864440917969,0.333761066198349,0.25009861932938854,0.051025764330617285
2022-02,2022,02,0.268169641494751,0.00511167012155056,50082,139026,0.23953652381896973,0.22456856071949005,0.18936942595555087,0.6199747920036316,0.37747251987457275,0.25010981989537157,0.11219964090935847
2022-03,2022,03,0.4303615987300873,0.008936045691370964,70849,150082,0.32997816801071167,0.29723066091537476,0.18605295228662128,0.6542879939079285,0.5161850452423096,0.2500529294697173,0.23775908203957086
2022-04,2022,04,0.47482138872146606,0.012357743456959724,79791,171109,0.3360360860824585,0.3411756455898285,0.1830868212325299,0.6373968124389648,0.568193256855011,0.2500281986690228,0.3500980642656279
2022-05,2022,05,0.5692991018295288,0.027314310893416405,108288,176404,0.40474599599838257,0.35760965943336487,0.1567954981923693,0.6985529065132141,0.6937370300292969,0.2501662234042553,0.8411424751146449
2022-06,2022,06,0.5557143092155457,0.020134352147579193,119624,175642,0.3594885468482971,0.3346691131591797,0.1444740561523739,0.6561197638511658,0.6311026811599731,0.2500083595265164,0.605414683477372
2022-07,2022,07,0.6319955587387085,0.022789280861616135,134229,170122,0.35719016194343567,0.3331778943538666,0.13702695960855682,0.714713990688324,0.6779881119728088,0.25002048737605137,0.6925795969355674
2022-08,2022,08,0.4621472954750061,0.021440554410219193,105903,171022,0.34301504492759705,0.34660497307777405,0.14801490401081407,0.6838191747665405,0.63861083984375,0.25019121271352085,0.6482990767870488
2022-09,2022,09,0.32657143473625183,0.016212372109293938,96135,176216,0.2745751142501831,0.27743813395500183,0.15403382299468896,0.651886522769928,0.48906567692756653,0.2502418474020908,0.4766507551600308
2022-10,2022,10,0.3058169186115265,0.008316893130540848,76227,177297,0.2164328247308731,0.20215770602226257,0.16040481654515082,0.5877817273139954,0.38084298372268677,0.25100030173035803,0.21743146303539967
2022-11,2022,11,0.18251338601112366,0.0025967268738895655,49596,154803,0.20612011849880219,0.1860339492559433,0.20019878483612003,0.48544222116470337,0.37731117010116577,0.25006048874909265,0.029630640327298792
2022-12,2022,12,0.24487946927547455,0.00593933928757906,35026,138919,0.20748215913772583,0.19110965728759766,0.22415405225136642,0.5082716941833496,0.34610217809677124,0.25001427510991836,0.13937314310075744
2023-01,2023,01,0.23556694388389587,0.00338582880795002,31493,136505,0.21692778170108795,0.20718641579151154,0.2165521696520212,0.5225001573562622,0.36274147033691406,0.25008732099196646,0.05553792794237295
2023-02,2023,02,0.5266964435577393,0.005896194372326136,50096,132945,0.23638278245925903,0.22040414810180664,0.20161286352403368,0.5861563086509705,0.3637750446796417,0.2505988502076014,0.13795663696848393
2023-03,2023,03,0.41194942593574524,0.008409364148974419,74753,162739,0.2351917326450348,0.2146119475364685,0.1872843482165577,0.59305739402771,0.37869885563850403,0.25037122255962974,0.2204674120899027
2023-04,2023,04,0.531125009059906,0.010494168847799301,79513,168928,0.2547188997268677,0.25594085454940796,0.19138175750183523,0.5737333297729492,0.4270184636116028,0.25000943241985585,0.28891438024747457
